flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.2, 'i2t_R@5': 0.9, 'i2t_R@10': 1.8, 'i2t_medr': 651.0, 't2i_R@1': 0.2, 't2i_R@5': 1.5, 't2i_R@10': 2.92, 't2i_meadri': 308.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.0, 'i2t_R@5': 1.0, 'i2t_R@10': 2.0, 'i2t_medr': 686.0, 't2i_R@1': 0.24, 't2i_R@5': 1.48, 't2i_R@10': 2.94, 't2i_meadri': 313.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.1, 'i2t_R@5': 1.3, 'i2t_R@10': 2.0, 'i2t_medr': 649.0, 't2i_R@1': 0.22, 't2i_R@5': 1.58, 't2i_R@10': 3.12, 't2i_meadri': 304.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.0, 'i2t_R@5': 1.3, 'i2t_R@10': 2.2, 'i2t_medr': 615.0, 't2i_R@1': 0.34, 't2i_R@5': 1.64, 't2i_R@10': 3.16, 't2i_meadri': 303.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.1, 'i2t_R@5': 1.1, 'i2t_R@10': 2.1, 'i2t_medr': 619.0, 't2i_R@1': 0.32, 't2i_R@5': 1.62, 't2i_R@10': 3.0, 't2i_meadri': 308.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.1, 'i2t_R@5': 0.9, 'i2t_R@10': 2.2, 'i2t_medr': 616.0, 't2i_R@1': 0.28, 't2i_R@5': 1.48, 't2i_R@10': 3.0, 't2i_meadri': 299.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.0, 'i2t_R@5': 0.6, 'i2t_R@10': 1.3, 'i2t_medr': 628.0, 't2i_R@1': 0.28, 't2i_R@5': 1.78, 't2i_R@10': 3.46, 't2i_meadri': 306.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.0, 'i2t_R@5': 0.7, 'i2t_R@10': 1.5, 'i2t_medr': 605.0, 't2i_R@1': 0.26, 't2i_R@5': 1.86, 't2i_R@10': 3.26, 't2i_meadri': 297.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.0, 'i2t_R@5': 0.9, 'i2t_R@10': 1.6, 'i2t_medr': 576.0, 't2i_R@1': 0.28, 't2i_R@5': 1.74, 't2i_R@10': 3.06, 't2i_meadri': 307.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.1, 'i2t_R@5': 0.7, 'i2t_R@10': 2.0, 'i2t_medr': 594.0, 't2i_R@1': 0.28, 't2i_R@5': 1.9, 't2i_R@10': 3.24, 't2i_meadri': 309.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.1, 'i2t_R@5': 1.0, 'i2t_R@10': 1.5, 'i2t_medr': 566.0, 't2i_R@1': 0.18, 't2i_R@5': 1.64, 't2i_R@10': 3.04, 't2i_meadri': 312.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.2, 'i2t_R@5': 0.8, 'i2t_R@10': 2.2, 'i2t_medr': 570.0, 't2i_R@1': 0.3, 't2i_R@5': 1.7, 't2i_R@10': 3.02, 't2i_meadri': 314.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.2, 'i2t_R@5': 0.9, 'i2t_R@10': 1.9, 'i2t_medr': 563.0, 't2i_R@1': 0.16, 't2i_R@5': 1.68, 't2i_R@10': 3.16, 't2i_meadri': 315.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.1, 'i2t_R@5': 0.7, 'i2t_R@10': 1.5, 'i2t_medr': 546.0, 't2i_R@1': 0.28, 't2i_R@5': 1.66, 't2i_R@10': 3.02, 't2i_meadri': 322.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.1, 'i2t_R@5': 0.9, 'i2t_R@10': 1.8, 'i2t_medr': 517.0, 't2i_R@1': 0.2, 't2i_R@5': 1.54, 't2i_R@10': 2.84, 't2i_meadri': 317.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.3, 'i2t_R@5': 0.9, 'i2t_R@10': 1.8, 'i2t_medr': 559.0, 't2i_R@1': 0.26, 't2i_R@5': 1.56, 't2i_R@10': 2.82, 't2i_meadri': 320.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.2, 'i2t_R@5': 0.7, 'i2t_R@10': 1.8, 'i2t_medr': 523.0, 't2i_R@1': 0.24, 't2i_R@5': 1.62, 't2i_R@10': 2.62, 't2i_meadri': 324.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.2, 'i2t_R@5': 0.8, 'i2t_R@10': 1.2, 'i2t_medr': 518.0, 't2i_R@1': 0.24, 't2i_R@5': 1.5, 't2i_R@10': 2.76, 't2i_meadri': 329.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.2, 'i2t_R@5': 1.0, 'i2t_R@10': 1.7, 'i2t_medr': 578.0, 't2i_R@1': 0.36, 't2i_R@5': 1.54, 't2i_R@10': 2.62, 't2i_meadri': 328.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.2, 'i2t_R@5': 1.1, 'i2t_R@10': 2.0, 'i2t_medr': 531.0, 't2i_R@1': 0.3, 't2i_R@5': 1.26, 't2i_R@10': 2.64, 't2i_meadri': 337.0}"
flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.3, 'i2t_R@5': 1.3, 'i2t_R@10': 1.6, 'i2t_medr': 503.0, 't2i_R@1': 0.28, 't2i_R@5': 1.36, 't2i_R@10': 2.3, 't2i_meadri': 337.0}"
test_flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.1, 'i2t_R@5': 0.5, 'i2t_R@10': 0.9, 'i2t_medr': 809.0, 't2i_R@1': 0.12, 't2i_R@5': 0.62, 't2i_R@10': 1.04, 't2i_meadri': 502.0}"
test_flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.2, 'i2t_R@5': 1.1, 'i2t_R@10': 1.8, 'i2t_medr': 577.0, 't2i_R@1': 0.14, 't2i_R@5': 0.8, 't2i_R@10': 1.44, 't2i_meadri': 385.0}"
test_flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.0, 'i2t_R@5': 1.3, 'i2t_R@10': 3.0, 'i2t_medr': 452.0, 't2i_R@1': 0.34, 't2i_R@5': 1.48, 't2i_R@10': 2.72, 't2i_meadri': 287.0}"
test_flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.4, 'i2t_R@5': 3.1, 'i2t_R@10': 5.3, 'i2t_medr': 325.0, 't2i_R@1': 0.48, 't2i_R@5': 1.9, 't2i_R@10': 3.62, 't2i_meadri': 242.0}"
test2_flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.1, 'i2t_R@5': 0.5, 'i2t_R@10': 1.0, 'i2t_medr': 732.0, 't2i_R@1': 0.1, 't2i_R@5': 0.48, 't2i_R@10': 0.92, 't2i_meadri': 500.0}"
test_flickr8k_T2UE_rn50_scratch,"{'i2t_R@1': 0.7, 'i2t_R@5': 3.4, 'i2t_R@10': 6.9, 'i2t_medr': 288.0, 't2i_R@1': 0.68, 't2i_R@5': 2.68, 't2i_R@10': 4.7, 't2i_meadri': 216.0}"
